task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV-F2-GSS-03_Cordillera-Piribebuy,calibrar_gss_distrito,distrito,03_Cordillera,Piribebuy,Departamentos/03_Cordillera/Piribebuy,LIV-F2-RISCO-03_Cordillera-Piribebuy,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-03_Cordillera-Primero_de_Marzo,calibrar_gss_distrito,distrito,03_Cordillera,Primero_de_Marzo,Departamentos/03_Cordillera/Primero_de_Marzo,LIV-F2-RISCO-03_Cordillera-Primero_de_Marzo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-03_Cordillera-San_Bernardino,calibrar_gss_distrito,distrito,03_Cordillera,San_Bernardino,Departamentos/03_Cordillera/San_Bernardino,LIV-F2-RISCO-03_Cordillera-San_Bernardino,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-03_Cordillera-San_Jose_de_los_Arroyos,calibrar_gss_distrito,distrito,03_Cordillera,San_Jose_de_los_Arroyos,Departamentos/03_Cordillera/San_Jose_de_los_Arroyos,LIV-F2-RISCO-03_Cordillera-San_Jose_de_los_Arroyos,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-03_Cordillera-Santa_Elena,calibrar_gss_distrito,distrito,03_Cordillera,Santa_Elena,Departamentos/03_Cordillera/Santa_Elena,LIV-F2-RISCO-03_Cordillera-Santa_Elena,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-03_Cordillera-Tobati,calibrar_gss_distrito,distrito,03_Cordillera,Tobati,Departamentos/03_Cordillera/Tobati,LIV-F2-RISCO-03_Cordillera-Tobati,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-03_Cordillera-Valenzuela,calibrar_gss_distrito,distrito,03_Cordillera,Valenzuela,Departamentos/03_Cordillera/Valenzuela,LIV-F2-RISCO-03_Cordillera-Valenzuela,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Borja,calibrar_gss_distrito,distrito,04_Guaira,Borja,Departamentos/04_Guaira/Borja,LIV-F2-RISCO-04_Guaira-Borja,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Capitan_Mauricio_Jose_Troche,calibrar_gss_distrito,distrito,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,LIV-F2-RISCO-04_Guaira-Capitan_Mauricio_Jose_Troche,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Coronel_Martinez,calibrar_gss_distrito,distrito,04_Guaira,Coronel_Martinez,Departamentos/04_Guaira/Coronel_Martinez,LIV-F2-RISCO-04_Guaira-Coronel_Martinez,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Doctor_Botrell,calibrar_gss_distrito,distrito,04_Guaira,Doctor_Botrell,Departamentos/04_Guaira/Doctor_Botrell,LIV-F2-RISCO-04_Guaira-Doctor_Botrell,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Felix_Perez_Cardozo,calibrar_gss_distrito,distrito,04_Guaira,Felix_Perez_Cardozo,Departamentos/04_Guaira/Felix_Perez_Cardozo,LIV-F2-RISCO-04_Guaira-Felix_Perez_Cardozo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-General_Eugenio_A_Garay,calibrar_gss_distrito,distrito,04_Guaira,General_Eugenio_A_Garay,Departamentos/04_Guaira/General_Eugenio_A_Garay,LIV-F2-RISCO-04_Guaira-General_Eugenio_A_Garay,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Independencia,calibrar_gss_distrito,distrito,04_Guaira,Independencia,Departamentos/04_Guaira/Independencia,LIV-F2-RISCO-04_Guaira-Independencia,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Itape,calibrar_gss_distrito,distrito,04_Guaira,Itape,Departamentos/04_Guaira/Itape,LIV-F2-RISCO-04_Guaira-Itape,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Iturbe,calibrar_gss_distrito,distrito,04_Guaira,Iturbe,Departamentos/04_Guaira/Iturbe,LIV-F2-RISCO-04_Guaira-Iturbe,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Jose_Fassardi,calibrar_gss_distrito,distrito,04_Guaira,Jose_Fassardi,Departamentos/04_Guaira/Jose_Fassardi,LIV-F2-RISCO-04_Guaira-Jose_Fassardi,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Mbocayaty_del_Guaira,calibrar_gss_distrito,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,LIV-F2-RISCO-04_Guaira-Mbocayaty_del_Guaira,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Natalicio_Talavera,calibrar_gss_distrito,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,LIV-F2-RISCO-04_Guaira-Natalicio_Talavera,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Numi,calibrar_gss_distrito,distrito,04_Guaira,Numi,Departamentos/04_Guaira/Numi,LIV-F2-RISCO-04_Guaira-Numi,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Paso_Yobai,calibrar_gss_distrito,distrito,04_Guaira,Paso_Yobai,Departamentos/04_Guaira/Paso_Yobai,LIV-F2-RISCO-04_Guaira-Paso_Yobai,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-San_Salvador,calibrar_gss_distrito,distrito,04_Guaira,San_Salvador,Departamentos/04_Guaira/San_Salvador,LIV-F2-RISCO-04_Guaira-San_Salvador,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Tebicuary,calibrar_gss_distrito,distrito,04_Guaira,Tebicuary,Departamentos/04_Guaira/Tebicuary,LIV-F2-RISCO-04_Guaira-Tebicuary,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Villarrica,calibrar_gss_distrito,distrito,04_Guaira,Villarrica,Departamentos/04_Guaira/Villarrica,LIV-F2-RISCO-04_Guaira-Villarrica,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-04_Guaira-Yataity_del_Guaira,calibrar_gss_distrito,distrito,04_Guaira,Yataity_del_Guaira,Departamentos/04_Guaira/Yataity_del_Guaira,LIV-F2-RISCO-04_Guaira-Yataity_del_Guaira,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Caaguazu,calibrar_gss_distrito,distrito,05_Caaguazu,Caaguazu,Departamentos/05_Caaguazu/Caaguazu,LIV-F2-RISCO-05_Caaguazu-Caaguazu,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Carayao,calibrar_gss_distrito,distrito,05_Caaguazu,Carayao,Departamentos/05_Caaguazu/Carayao,LIV-F2-RISCO-05_Caaguazu-Carayao,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Coronel_Oviedo,calibrar_gss_distrito,distrito,05_Caaguazu,Coronel_Oviedo,Departamentos/05_Caaguazu/Coronel_Oviedo,LIV-F2-RISCO-05_Caaguazu-Coronel_Oviedo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Doctor_Cecilio_Baez,calibrar_gss_distrito,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,LIV-F2-RISCO-05_Caaguazu-Doctor_Cecilio_Baez,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Doctor_Eulogio_Estigarribia,calibrar_gss_distrito,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,LIV-F2-RISCO-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Doctor_Juan_Manuel_Frutos,calibrar_gss_distrito,distrito,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,LIV-F2-RISCO-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Jose_Domingo_Ocampos,calibrar_gss_distrito,distrito,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,LIV-F2-RISCO-05_Caaguazu-Jose_Domingo_Ocampos,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-La_Pastora,calibrar_gss_distrito,distrito,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,LIV-F2-RISCO-05_Caaguazu-La_Pastora,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,calibrar_gss_distrito,distrito,05_Caaguazu,Mariscal_Francisco_Solano_Lopez,Departamentos/05_Caaguazu/Mariscal_Francisco_Solano_Lopez,LIV-F2-RISCO-05_Caaguazu-Mariscal_Francisco_Solano_Lopez,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Nueva_Londres,calibrar_gss_distrito,distrito,05_Caaguazu,Nueva_Londres,Departamentos/05_Caaguazu/Nueva_Londres,LIV-F2-RISCO-05_Caaguazu-Nueva_Londres,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Nueva_Toledo,calibrar_gss_distrito,distrito,05_Caaguazu,Nueva_Toledo,Departamentos/05_Caaguazu/Nueva_Toledo,LIV-F2-RISCO-05_Caaguazu-Nueva_Toledo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-RI_Tres_Corrales,calibrar_gss_distrito,distrito,05_Caaguazu,RI_Tres_Corrales,Departamentos/05_Caaguazu/RI_Tres_Corrales,LIV-F2-RISCO-05_Caaguazu-RI_Tres_Corrales,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Raul_Arsenio_Oviedo,calibrar_gss_distrito,distrito,05_Caaguazu,Raul_Arsenio_Oviedo,Departamentos/05_Caaguazu/Raul_Arsenio_Oviedo,LIV-F2-RISCO-05_Caaguazu-Raul_Arsenio_Oviedo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Repatriacion,calibrar_gss_distrito,distrito,05_Caaguazu,Repatriacion,Departamentos/05_Caaguazu/Repatriacion,LIV-F2-RISCO-05_Caaguazu-Repatriacion,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-San_Joaquin,calibrar_gss_distrito,distrito,05_Caaguazu,San_Joaquin,Departamentos/05_Caaguazu/San_Joaquin,LIV-F2-RISCO-05_Caaguazu-San_Joaquin,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-San_Jose_de_los_Arroyos,calibrar_gss_distrito,distrito,05_Caaguazu,San_Jose_de_los_Arroyos,Departamentos/05_Caaguazu/San_Jose_de_los_Arroyos,LIV-F2-RISCO-05_Caaguazu-San_Jose_de_los_Arroyos,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Santa_Rosa_del_Mbutuy,calibrar_gss_distrito,distrito,05_Caaguazu,Santa_Rosa_del_Mbutuy,Departamentos/05_Caaguazu/Santa_Rosa_del_Mbutuy,LIV-F2-RISCO-05_Caaguazu-Santa_Rosa_del_Mbutuy,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Simon_Bolivar,calibrar_gss_distrito,distrito,05_Caaguazu,Simon_Bolivar,Departamentos/05_Caaguazu/Simon_Bolivar,LIV-F2-RISCO-05_Caaguazu-Simon_Bolivar,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Tembiapora,calibrar_gss_distrito,distrito,05_Caaguazu,Tembiapora,Departamentos/05_Caaguazu/Tembiapora,LIV-F2-RISCO-05_Caaguazu-Tembiapora,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Tres_de_Febrero,calibrar_gss_distrito,distrito,05_Caaguazu,Tres_de_Febrero,Departamentos/05_Caaguazu/Tres_de_Febrero,LIV-F2-RISCO-05_Caaguazu-Tres_de_Febrero,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Vaqueria,calibrar_gss_distrito,distrito,05_Caaguazu,Vaqueria,Departamentos/05_Caaguazu/Vaqueria,LIV-F2-RISCO-05_Caaguazu-Vaqueria,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-05_Caaguazu-Yhu,calibrar_gss_distrito,distrito,05_Caaguazu,Yhu,Departamentos/05_Caaguazu/Yhu,LIV-F2-RISCO-05_Caaguazu-Yhu,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-3_de_Mayo,calibrar_gss_distrito,distrito,06_Caazapa,3_de_Mayo,Departamentos/06_Caazapa/3_de_Mayo,LIV-F2-RISCO-06_Caazapa-3_de_Mayo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Abai,calibrar_gss_distrito,distrito,06_Caazapa,Abai,Departamentos/06_Caazapa/Abai,LIV-F2-RISCO-06_Caazapa-Abai,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Buena_Vista,calibrar_gss_distrito,distrito,06_Caazapa,Buena_Vista,Departamentos/06_Caazapa/Buena_Vista,LIV-F2-RISCO-06_Caazapa-Buena_Vista,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Caazapa,calibrar_gss_distrito,distrito,06_Caazapa,Caazapa,Departamentos/06_Caazapa/Caazapa,LIV-F2-RISCO-06_Caazapa-Caazapa,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Doctor_Moises_Bertoni,calibrar_gss_distrito,distrito,06_Caazapa,Doctor_Moises_Bertoni,Departamentos/06_Caazapa/Doctor_Moises_Bertoni,LIV-F2-RISCO-06_Caazapa-Doctor_Moises_Bertoni,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Fulgencio_Yegros,calibrar_gss_distrito,distrito,06_Caazapa,Fulgencio_Yegros,Departamentos/06_Caazapa/Fulgencio_Yegros,LIV-F2-RISCO-06_Caazapa-Fulgencio_Yegros,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-General_Higinio_Morinigo,calibrar_gss_distrito,distrito,06_Caazapa,General_Higinio_Morinigo,Departamentos/06_Caazapa/General_Higinio_Morinigo,LIV-F2-RISCO-06_Caazapa-General_Higinio_Morinigo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Maciel,calibrar_gss_distrito,distrito,06_Caazapa,Maciel,Departamentos/06_Caazapa/Maciel,LIV-F2-RISCO-06_Caazapa-Maciel,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-San_Juan_Nepomuceno,calibrar_gss_distrito,distrito,06_Caazapa,San_Juan_Nepomuceno,Departamentos/06_Caazapa/San_Juan_Nepomuceno,LIV-F2-RISCO-06_Caazapa-San_Juan_Nepomuceno,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Tavarai,calibrar_gss_distrito,distrito,06_Caazapa,Tavarai,Departamentos/06_Caazapa/Tavarai,LIV-F2-RISCO-06_Caazapa-Tavarai,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-06_Caazapa-Yuty,calibrar_gss_distrito,distrito,06_Caazapa,Yuty,Departamentos/06_Caazapa/Yuty,LIV-F2-RISCO-06_Caazapa-Yuty,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Alto_Vera,calibrar_gss_distrito,distrito,07_Itapua,Alto_Vera,Departamentos/07_Itapua/Alto_Vera,LIV-F2-RISCO-07_Itapua-Alto_Vera,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Bella_Vista,calibrar_gss_distrito,distrito,07_Itapua,Bella_Vista,Departamentos/07_Itapua/Bella_Vista,LIV-F2-RISCO-07_Itapua-Bella_Vista,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Cambreta,calibrar_gss_distrito,distrito,07_Itapua,Cambreta,Departamentos/07_Itapua/Cambreta,LIV-F2-RISCO-07_Itapua-Cambreta,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Capitan_Meza,calibrar_gss_distrito,distrito,07_Itapua,Capitan_Meza,Departamentos/07_Itapua/Capitan_Meza,LIV-F2-RISCO-07_Itapua-Capitan_Meza,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Capitan_Miranda,calibrar_gss_distrito,distrito,07_Itapua,Capitan_Miranda,Departamentos/07_Itapua/Capitan_Miranda,LIV-F2-RISCO-07_Itapua-Capitan_Miranda,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Carlos_Antonio_Lopez,calibrar_gss_distrito,distrito,07_Itapua,Carlos_Antonio_Lopez,Departamentos/07_Itapua/Carlos_Antonio_Lopez,LIV-F2-RISCO-07_Itapua-Carlos_Antonio_Lopez,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Carmen_del_Parana,calibrar_gss_distrito,distrito,07_Itapua,Carmen_del_Parana,Departamentos/07_Itapua/Carmen_del_Parana,LIV-F2-RISCO-07_Itapua-Carmen_del_Parana,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Coronel_Bogado,calibrar_gss_distrito,distrito,07_Itapua,Coronel_Bogado,Departamentos/07_Itapua/Coronel_Bogado,LIV-F2-RISCO-07_Itapua-Coronel_Bogado,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Edelira,calibrar_gss_distrito,distrito,07_Itapua,Edelira,Departamentos/07_Itapua/Edelira,LIV-F2-RISCO-07_Itapua-Edelira,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Encarnacion,calibrar_gss_distrito,distrito,07_Itapua,Encarnacion,Departamentos/07_Itapua/Encarnacion,LIV-F2-RISCO-07_Itapua-Encarnacion,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Fram,calibrar_gss_distrito,distrito,07_Itapua,Fram,Departamentos/07_Itapua/Fram,LIV-F2-RISCO-07_Itapua-Fram,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-General_Artigas,calibrar_gss_distrito,distrito,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,LIV-F2-RISCO-07_Itapua-General_Artigas,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-General_Delgado,calibrar_gss_distrito,distrito,07_Itapua,General_Delgado,Departamentos/07_Itapua/General_Delgado,LIV-F2-RISCO-07_Itapua-General_Delgado,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Hohenau,calibrar_gss_distrito,distrito,07_Itapua,Hohenau,Departamentos/07_Itapua/Hohenau,LIV-F2-RISCO-07_Itapua-Hohenau,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Itapua_Poty,calibrar_gss_distrito,distrito,07_Itapua,Itapua_Poty,Departamentos/07_Itapua/Itapua_Poty,LIV-F2-RISCO-07_Itapua-Itapua_Poty,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Jesus,calibrar_gss_distrito,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,LIV-F2-RISCO-07_Itapua-Jesus,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Jose_Leandro_Oviedo,calibrar_gss_distrito,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,LIV-F2-RISCO-07_Itapua-Jose_Leandro_Oviedo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-La_Paz,calibrar_gss_distrito,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,LIV-F2-RISCO-07_Itapua-La_Paz,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Mayor_Otano,calibrar_gss_distrito,distrito,07_Itapua,Mayor_Otano,Departamentos/07_Itapua/Mayor_Otano,LIV-F2-RISCO-07_Itapua-Mayor_Otano,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Natalio,calibrar_gss_distrito,distrito,07_Itapua,Natalio,Departamentos/07_Itapua/Natalio,LIV-F2-RISCO-07_Itapua-Natalio,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Nueva_Alborada,calibrar_gss_distrito,distrito,07_Itapua,Nueva_Alborada,Departamentos/07_Itapua/Nueva_Alborada,LIV-F2-RISCO-07_Itapua-Nueva_Alborada,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Obligado,calibrar_gss_distrito,distrito,07_Itapua,Obligado,Departamentos/07_Itapua/Obligado,LIV-F2-RISCO-07_Itapua-Obligado,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Pirapo,calibrar_gss_distrito,distrito,07_Itapua,Pirapo,Departamentos/07_Itapua/Pirapo,LIV-F2-RISCO-07_Itapua-Pirapo,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-San_Cosme_y_Damian,calibrar_gss_distrito,distrito,07_Itapua,San_Cosme_y_Damian,Departamentos/07_Itapua/San_Cosme_y_Damian,LIV-F2-RISCO-07_Itapua-San_Cosme_y_Damian,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-San_Juan_del_Parana,calibrar_gss_distrito,distrito,07_Itapua,San_Juan_del_Parana,Departamentos/07_Itapua/San_Juan_del_Parana,LIV-F2-RISCO-07_Itapua-San_Juan_del_Parana,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-San_Pedro_del_Parana,calibrar_gss_distrito,distrito,07_Itapua,San_Pedro_del_Parana,Departamentos/07_Itapua/San_Pedro_del_Parana,LIV-F2-RISCO-07_Itapua-San_Pedro_del_Parana,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-San_Rafael_del_Parana,calibrar_gss_distrito,distrito,07_Itapua,San_Rafael_del_Parana,Departamentos/07_Itapua/San_Rafael_del_Parana,LIV-F2-RISCO-07_Itapua-San_Rafael_del_Parana,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Tomas_Romero_Pereira,calibrar_gss_distrito,distrito,07_Itapua,Tomas_Romero_Pereira,Departamentos/07_Itapua/Tomas_Romero_Pereira,LIV-F2-RISCO-07_Itapua-Tomas_Romero_Pereira,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Trinidad,calibrar_gss_distrito,distrito,07_Itapua,Trinidad,Departamentos/07_Itapua/Trinidad,LIV-F2-RISCO-07_Itapua-Trinidad,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-07_Itapua-Yatytay,calibrar_gss_distrito,distrito,07_Itapua,Yatytay,Departamentos/07_Itapua/Yatytay,LIV-F2-RISCO-07_Itapua-Yatytay,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-08_Misiones-Ayolas,calibrar_gss_distrito,distrito,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,LIV-F2-RISCO-08_Misiones-Ayolas,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-08_Misiones-San_Ignacio,calibrar_gss_distrito,distrito,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,LIV-F2-RISCO-08_Misiones-San_Ignacio,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
LIV-F2-GSS-08_Misiones-San_Juan_Bautista,calibrar_gss_distrito,distrito,08_Misiones,San_Juan_Bautista,Departamentos/08_Misiones/San_Juan_Bautista,LIV-F2-RISCO-08_Misiones-San_Juan_Bautista,done,P1,agente_metodologia,Justificar notas A-E com evidências e recalcular GSS rastreável
